attempt,components,support_half_width,amplitude,tv,hellinger
3075,11,1.7509725076593665,0.0015844598830162602,0.00020963475281348588,0.00018856356948796212
3076,11,3.736266443673741,0.06598487527869883,0.025916375159897614,0.027931541486001247
3077,8,3.559368377293777,0.005754814127580957,0.0007590555634574814,0.0006133309556775212
3078,5,2.5584847293835633,0.013269429214475239,0.004363674700830622,0.003592643200907497
3079,5,2.0909848956474124,0.001418906723409219,0.00010572031383319951,0.00010826189366403767
3080,11,3.940077806072015,0.00029173043763650605,4.223527620851306e-05,4.641681687857505e-05
3081,8,3.611692387756987,0.06408145960574797,0.011848749716670945,0.009957545915314276
3082,5,1.5613796082911673,0.00023634315668092545,4.080820989839997e-05,3.7939568014960585e-05
3083,5,3.759981080848856,0.03491562161107886,0.016684687171328923,0.02137390329016889
3084,8,2.8578450059548137,0.0007743976756538129,0.0001251772999707021,0.00010586573579826813
3085,15,1.6683542258915276,0.0003465247863565178,3.2787748955731643e-06,3.3811100203015336e-06
3086,15,1.9329096887178436,0.0016488721221885078,4.03906678839411e-05,3.578204297136898e-05
3087,15,2.9418616436960727,0.0037172378651719523,0.000677912987789154,0.000604308517613575
3089,8,1.5990295122634826,0.003526852404831656,0.0007382228045017148,0.0006348868188906799
3090,11,3.0864154425676484,0.0009092430209714745,0.00023885000594679037,0.0001953606886290259
3091,5,3.3200669617443,0.00035375617130624257,0.00011187215355439017,8.711931342660163e-05
3093,8,2.4372462874106278,0.05420469925524764,0.002805545656555858,0.004256228705623768
3094,11,2.0065390619705283,0.027962903811365823,0.002384077809258292,0.002039393378789752
3095,5,3.40101700728816,0.00032994428200780544,5.909036031665148e-05,4.880107996022682e-05
3097,15,3.1452683581698073,0.001620275352447353,0.00013645513776287148,0.00010983274450474801
3098,8,3.7562791431684475,0.00940802123120538,0.0019765744286163477,0.0015407789592465115
3099,8,3.2480222151476528,0.0001726594886081512,3.3105459118130425e-05,3.625381569306323e-05
3100,11,2.9495063136105277,0.004645073940677878,0.0008423585041353861,0.0007730180901893237
3101,8,1.5314246967064888,0.11676247643197077,0.013362653360201988,0.012396652355164446
3102,5,1.9246527355821832,0.09256972382474922,0.011124428397989572,0.011486861476416158
3103,5,2.6167111923657966,0.01716381058874228,0.0037247045876646644,0.0030312995341962453
3104,15,2.922274312014106,0.00048733842827123,8.934432014834663e-05,8.274397669630264e-05
3105,15,3.2735789438211156,0.03085008606104752,0.004175759901700278,0.004120514608573433
3106,11,1.752564155111701,0.015869733496984454,0.0012044525897259484,0.0010079784717619028
3107,15,2.88120750796608,0.03176261344502971,0.0039923307840938616,0.003177787668393353
3109,15,3.2608085634236534,0.0011414697676509409,0.00013887466508267658,0.0001174048227816777
3110,8,2.0567919226599125,0.013097852778284203,0.003085341113762633,0.003551709097602127
3111,8,2.624547247085346,0.010824496439127558,0.0009236726034703283,0.0006848495976759655
3112,15,3.5690281279650726,0.04128855153500022,0.01098050686231394,0.011567020105066926
3113,8,1.7253918235325996,0.0021112502055892594,0.000313323511421359,0.00030154644960114687
3114,15,3.052078294594971,0.0018162574236242812,0.00021794632316560208,0.00019193703324399706
3115,5,2.8350305111628495,0.00011170725798801224,3.494342782295281e-05,2.5621041502971623e-05
3116,8,2.9760677966009124,0.0343183315187169,0.0020314603944833897,0.0020774826272805633
3117,5,1.7673151071673285,0.00022989165933303725,5.141498826787722e-05,4.311842572054899e-05
3118,5,3.018273002304549,0.0259455696176535,0.003622484102981844,0.006206742784068703
3119,8,1.7083204943166277,0.0001438755810569344,3.9688591864077934e-05,3.24247417157585e-05
3120,15,2.6717961704233257,0.00010878970400351972,1.1317622802319621e-05,9.682430285654493e-06
3121,15,2.2949833601192595,0.036319972672940265,0.0029446826619161856,0.0025687144757686724
3122,15,3.8873384470040766,0.00399567942125247,0.0006021691215904775,0.0005978770817999301
3123,11,3.2295041333500385,0.0013627206933880293,0.000472652562413205,0.00042335796840833325
3124,15,2.5230962178286958,0.0005252160182639366,0.00010584859424637603,9.338738205643551e-05
3125,5,3.3657582971807356,0.0009243988654984564,0.0003782733201554675,0.0003587025136395428
3126,11,3.5186064636075822,0.0006856860702439864,0.0002536361103256507,0.00018793795144093578
3127,11,3.7294393102993935,0.0022988669523343777,0.00027737264964188327,0.00028484076829530543
3129,8,2.9427269209907894,0.006012777526102257,0.0013298903374583337,0.0014345401762476658
3130,11,2.2859506191234185,0.0018935184446645767,0.00011343561798718622,0.00011641889480695937
3131,5,1.9288097899332424,0.0004300275305977967,3.3711392271476094e-05,3.3193314525674906e-05
3132,8,3.5392527156809974,0.00017597279765846425,2.6804238345804833e-05,2.141289340975991e-05
3133,15,3.0363276036942115,0.000886845812408654,0.0001301545589903804,0.00013267852047452262
3134,15,2.170213648033677,0.014475116046309059,0.0019035944717379456,0.0015623982766466513
3135,11,2.462226164171912,0.14099082909677485,0.019317390426346146,0.01787731922637508
3136,11,2.1349458939551935,0.0028432298817123915,0.0008595756552585551,0.0007557493358871334
3137,8,2.0031398951858574,0.00046631262706558655,0.00010142219360834221,0.00017375364277453685
3138,8,1.5858187778379682,0.0029572341951847525,0.0006539050686300847,0.0005392191260730914
3139,8,3.774955004698168,0.0004672669220580004,8.869987380724889e-05,7.82292078929836e-05
3140,5,1.96058517839776,0.04426731022800771,0.0066654433175901626,0.00582310273612604
3141,5,3.1899464909061748,0.12300148612732333,0.017486733818550378,0.022486546990605618
3142,5,3.646735100308024,0.26290483716526797,0.06486096250116608,0.06509563984058604
3143,11,1.9916405328552678,0.00017948437352879282,1.3266265793899624e-05,1.2364450476776558e-05
3144,15,3.9077803235310413,0.0008375297880713156,9.819228973385324e-05,8.168146688129913e-05
3146,8,2.717758033819209,0.00016963678889051376,5.09855880981548e-05,3.927881204188647e-05
3147,5,3.3022110854320177,0.015805090082690543,0.00609329229489773,0.01436054048607853
3148,5,1.892720438875164,0.00027820487253198616,8.8231857478567e-05,8.403777824536114e-05
3149,5,3.9902317385509756,0.023124848481146418,0.008828378123410878,0.009609463081996037
3150,15,2.1556071681002758,0.003130625479484943,0.000299851191706323,0.00023480794749830317
3151,5,1.551785703626551,0.00018886987732534707,2.4776161769589662e-05,2.8297102129430523e-05
3152,8,2.3416246765168958,0.0003179916308593921,5.448081969580806e-05,4.528282847657702e-05
3154,5,3.4397744613419046,0.012591485787231425,0.004701447314554146,0.003617612373148682
3155,15,2.450343422979611,0.0006385812331687287,0.00017265097369976903,0.00014274485705873953
3156,15,3.0348573366992677,0.0010721871469930784,0.00010270870723873567,8.820402038370216e-05
3158,15,2.8168300962506327,0.00026691597099520276,2.3677354172654536e-05,2.3360015439217247e-05
3160,8,2.535567085320083,0.1436386693015018,0.048950600309960735,0.0422349372378277
3161,8,3.5681840737259463,0.0038273190476445455,0.0008386083127639487,0.0006589158757510402
3162,11,2.6691594594324526,0.0009903183923205582,0.00012795657278913555,0.00014510018596663288
3163,5,2.0790298377234517,0.09189795895980658,0.009056088991286479,0.008176851679983181
3164,5,3.5145293986678756,0.0009158371900756864,0.0002160719741711707,0.0001735443003271867
3167,5,2.839268812236355,0.0007545045109121277,6.0711566419085336e-05,4.7428663682377495e-05
3168,5,1.5078283686049008,0.0048715311212635245,0.00042548315115346967,0.0005330211113657327
3169,15,2.2191134917348383,0.0011828502959033826,0.0003094488793636606,0.0002443364485054795
3170,15,1.604312528431855,0.0024009305975444648,0.00016329654376642414,0.00013644868685894272
3171,5,2.6674516613728385,0.01632773569264826,0.00374727205478638,0.0035389958962331733
3172,15,2.1086092919830572,0.0030189701691041735,0.000492187298795932,0.00041262906390092396
3173,11,2.1058238083748853,0.001008414325181104,0.00018797406168898783,0.0001764764445381825
3174,5,1.6357282518329233,0.00035888443935944706,2.684096865319417e-05,2.5800511482675347e-05
3175,5,3.0265683431464607,0.00408730792033311,0.0003922970458999075,0.0004298832921304137
3176,11,3.6152689210435955,0.0030697969164278915,0.0007139584871749858,0.000664675341026404
3177,5,2.559128208818945,0.00011903146461647034,1.7381379177330185e-05,1.5054232470146764e-05
3178,8,1.5147845382951166,0.00038792203117203345,7.332665983417782e-05,5.888909420009886e-05
3179,5,3.938000677522588,0.0013730643312582723,0.00041222537732010724,0.00038204616086379546
3180,11,3.1960802418197574,0.003010120942163246,0.0002521074590514351,0.00020128867489044847
3181,5,1.547731704412402,0.00033650004724662853,2.839315747750903e-05,3.391935844474357e-05
3182,8,1.976610198807559,0.27229776485264806,0.02186854525392406,0.018239738147732838
3183,8,3.270957841719694,0.0688465520899991,0.01078391925750056,0.00941945979685591
3184,5,3.3487434702731793,0.1770666986893627,0.05975938702569195,0.12463194137588877
3185,5,1.7085118280491718,0.0011920902372348362,4.961564953425431e-05,4.487071242816101e-05
3186,15,3.8984342445751485,0.002944350969878096,0.0007605967391326343,0.0010174445098296938
3187,11,3.4641468596985696,0.011737071145110722,0.002512485721259381,0.0020872927661057155
3188,15,3.557113776140969,0.01565219279633486,0.00332709519027089,0.002601177737489903
3190,11,1.6294634390262432,0.00027206467566597703,6.1743752926639225e-06,5.067292176333458e-06
3191,5,2.38079387752573,0.1781320554663672,0.016454958899183504,0.014696994961407422
3192,11,2.960549539182915,0.0002022114957749955,3.0723495909793994e-05,2.6519271928743315e-05
3193,8,3.030156040227321,0.0018971557347723812,0.0005291103343526579,0.00040559830328993127
3194,15,3.449195279980072,0.0024587960654387066,0.0002483555117747381,0.00020980380452203886
3195,11,3.2859054562606946,0.023348427312095774,0.0021123626980484467,0.0033961753733894443
3196,15,2.6558235459121793,0.0001121888032233569,2.5713798070331516e-05,2.0339749494033662e-05
3197,11,3.832465774064372,0.0007156497473807771,7.685594214422479e-05,6.194487961419794e-05
3198,15,3.245975245767342,0.00018749936764304523,2.4870722104534104e-05,1.9520373407220376e-05
3199,11,1.6102908065483523,0.002614717235404833,0.00021549520905262965,0.0002810025332384676
3202,11,1.790105053434172,0.06901522341494917,0.015003147273113814,0.01429672595475461
3203,15,3.8749669636701545,0.000497606698517316,2.622788246020006e-05,3.779781229069203e-05
3204,8,3.7928323134525614,0.021434250846714412,0.0014453888613912976,0.0021120850410663605
3205,5,2.099650543904592,0.02038373393225669,0.0020414901219838297,0.0023867481150384334
3206,8,2.515405914795387,0.0006263440712128067,0.00015527366392623806,0.00016942908443280894
3207,8,3.4977951601932222,0.0004554312198482348,0.00010940557289561681,9.271240057832831e-05
3208,5,3.6024385069159943,0.00023681662686057237,4.378817001504433e-05,4.706621908352342e-05
3209,15,2.419064764426933,0.012971319508454449,0.00041290864439114865,0.000447738898020392
3210,5,2.697384079782278,0.0038657062842687986,0.0006443186006466896,0.0005289400176587047
3211,5,1.8791206010362766,0.000657727075278282,0.00018740632012514375,0.0001592809948900219
3212,5,3.348268113324043,0.0002665737159429253,9.001869315639768e-05,7.068474715049897e-05
3215,11,3.9177493354528767,0.0015732320382868168,0.00043679260037969363,0.0004692089459048921
3216,15,2.3735290387338077,0.0001334674040240047,2.4076330112272856e-05,2.006540412159677e-05
3217,11,1.7364433952781804,0.000822221691013026,0.00014978846045770526,0.0001320575398549113
3218,5,2.5395041513440515,0.035602501323840054,0.005365957490386602,0.004819419494171842
3219,15,2.8402503299507607,0.001186572630981407,0.00010706251342236598,0.00012213754430753248
3220,11,3.953005834540329,0.03889260421283744,0.010993772361783005,0.00829818938414299
3221,11,2.649092079912311,0.10540780993087989,0.018342661883418338,0.0137951251377085
3222,15,1.8169381434680705,0.0005936977171852392,6.687827292620969e-05,6.205532784097916e-05
3223,5,2.962902736262822,0.08502890329817875,0.010275494568477523,0.012993878652626035
3224,5,2.633807798116895,0.002593146672749063,0.0001728160657961005,0.00032470974051050406
3225,8,2.6389708033315507,0.00023766951720285032,7.335114437248315e-05,6.09787060767144e-05
3226,15,2.8239233153593792,0.0028761428664037386,0.0003893756763550973,0.0004514938129295462
3227,8,1.5953020207497688,0.04696192295387501,0.0059817644406070375,0.005061687150520648
3228,8,2.1920207526510778,0.005348167266633153,0.0007625263330776648,0.0007761497498079603
3229,15,2.8162056839187537,0.00010085732634205683,2.1882011735375575e-05,1.6890820549636893e-05
3230,11,1.806542201738789,0.0002077064152669142,9.909795329530893e-06,8.888846776272788e-06
3231,8,2.919182015224387,0.00016138137305625583,1.426924142458903e-05,1.6442494027913148e-05
3232,15,2.714007799910286,0.0003784997749423599,0.0001127059927207789,9.639191382402886e-05
3233,8,2.0805323942472826,0.09053823399609259,0.0026499284738994936,0.0036693229350108795
3234,8,2.39433412642167,0.27552654917146435,0.02734659691859385,0.024366125821263417
3235,11,3.707220195910049,0.06606133089531029,0.01760593697394367,0.014491057680333378
3236,11,2.935715141223799,0.0017108695659881644,0.000422743595738293,0.0004154020548622197
3238,11,3.819247608712805,0.0012328590491986926,0.00024564609875287163,0.0002792673740390348
3239,11,2.3426584534880996,0.026513990551634115,0.004115106880683964,0.003502518068967937
3240,5,3.9626813077150085,0.0012011511648365497,0.0003584459997861067,0.0003092273007135464
3241,11,3.16620995705793,0.002534367044631228,0.00038076787430948485,0.000403876635835018
3242,15,2.32148085989819,0.00030159395040448304,7.483436920676867e-06,7.804054232567134e-06
3243,8,2.6883658200267937,0.025138643624743474,0.004757004705872575,0.0038411403638289425
3244,15,1.7946803423582343,0.030681625296218023,0.0011060322427495794,0.0010836602291270521
3245,8,3.7550759716393944,0.0011242377316657618,0.00020662939640333675,0.000235018392855694
3247,8,1.7351572974503837,0.13800129535791822,0.008127529601319286,0.008772141531877475
3248,11,3.474585386914139,0.0001517154100777495,4.8727020651445184e-05,3.88184468010674e-05
3249,8,2.187833007825986,0.001946780265140961,0.0002529397576714557,0.00020423335012915262
3250,8,3.9723665221320976,0.27602754724758716,0.0850773738718176,0.08418835341669532
3251,5,2.6043221186878633,0.0063221570750965,0.0009827735211122267,0.0011305130545480762
3252,5,3.5798391966154046,0.014357508782495195,0.0009224770441994576,0.0008127183488132572
3253,11,2.86579378619796,0.00018900517545598826,1.0683568760750456e-05,9.588876137155395e-06
3254,8,3.269578932490658,0.00023055728716117702,2.3478948696819265e-05,2.649488599627339e-05
3256,15,3.5244189273976363,0.00025347210953658854,6.902181927207637e-05,5.131597361405769e-05
3257,15,3.0667668196553945,0.003640636560207505,0.0006706083710833507,0.000709653864621735
3258,5,2.4852739479281967,0.00012878204818921117,1.558044248277346e-05,1.4229770023457929e-05
3259,8,1.7674129579092674,0.1635941720148441,0.02300996012817978,0.01844766320266782
3260,15,3.6010952156039737,0.0141361675289076,0.0017732987980221362,0.0014243933601069006
3261,15,3.84857290893785,0.0028011910672227163,0.0002990690947436832,0.00042404750067182446
3262,11,2.1543045769367906,0.0003478195350077454,2.5717255282744797e-05,2.370772350580612e-05
3263,5,1.8277230892663032,0.021980715216661617,0.000805653822345313,0.0006968542701830705
3264,8,3.3836668166021218,0.04560787202009142,0.007869896703245147,0.00948982081241053
3265,15,2.4680517735620513,0.009212288467323986,0.0014546314469464127,0.0012862428917243313
3266,8,3.5364604453651767,0.00013772914899355028,2.763896757236571e-05,2.4537547692927532e-05
3267,8,2.9990761298641124,0.0019956720994587927,0.0006628694565281799,0.0006312263225225344
3268,11,3.3404158691990595,0.013153694911787117,0.002222881195501526,0.0018917938163726918
3269,15,2.334884288837777,0.00020460476601864776,1.417324566999412e-05,1.3067639067686877e-05
3270,15,2.6744345561193477,0.009182036120948547,0.001060542311377474,0.0010053621695496158
3271,11,1.8832281760886675,0.0034550061923941727,0.0003645520539389927,0.00029802737650404113
3272,5,2.0637908002561445,0.0002284435864713611,7.051993465135775e-05,7.56012451446558e-05
3273,15,3.166481242804745,0.011293003065097057,0.002160935430102394,0.001788347350133602
3274,8,2.659088176298004,0.0057333072320724056,0.001146983431654286,0.0008882419664984049
3275,11,1.836884137796124,0.00012217854561817786,1.2594501273186546e-05,1.0543220795186173e-05
3276,11,2.609481077363133,0.0008308052321541242,8.864023064469278e-05,9.410273832177866e-05
3277,15,2.493874171989407,0.00204512511092858,0.00014630916001488005,0.00014242215714463906
3278,8,3.052031846674338,0.04572708063895047,0.0021016440219209943,0.0016758847639813405
3279,11,2.07048539477607,0.00018524600992619284,7.295360449907439e-06,5.957375153886687e-06
3280,5,2.0010059817091292,0.002831754018265661,0.0004628270791289232,0.0004063715772477694
3283,8,3.9611730317247664,0.029815068462691833,0.007725371741649136,0.008854151503967272
3284,11,2.638278876761576,0.07128844336715692,0.016226140421563964,0.01618577489469307
3285,11,2.099287661469558,0.0007214706294301847,0.00013702630305652307,0.00011159473994003354
3286,11,2.785178842788902,0.012910724131805783,0.0009151937375052942,0.0008243482409119066
3287,8,2.154418819558261,0.00015901642634188622,2.1076281299854835e-05,1.7825015571150556e-05
3288,8,3.1829969962986406,0.021506264619040295,0.0035466517841389582,0.0034795641815488195
3289,5,3.5364596257591714,0.0055672272645699945,0.0008868179231262762,0.001458684454778207
3291,8,1.8248951443829928,0.20962155872951999,0.051703266563283445,0.043944204522970584
3292,5,2.9549218018615915,0.03704435019317895,0.005760268346981786,0.009383012682220656
3293,8,3.144074066888609,0.06371099258571478,0.008826032035686618,0.00793506903208782
3296,11,2.047134296628423,0.000179354243385772,2.2227494680359727e-05,1.8287805787616146e-05
3297,5,1.715270604119089,0.000957178831142825,0.00021655634083624016,0.00021476267289923006
3298,8,3.5258310564137214,0.0006888899350017368,0.00019106252894459495,0.00016835688872748973
3299,5,3.714233346719194,0.014570756748001186,0.002944491814038523,0.0030841899061201336
3300,8,1.5368791505913286,0.07997313013018442,0.01892684256902025,0.015928001415657415
3301,5,1.7253264259126289,0.0033099549392490166,0.000585219818976969,0.00046938717074373717
3302,15,2.1770323519353822,0.11098063393857971,0.02253302091496818,0.017672135421586126
3303,8,3.5955160214753246,0.015228183107729231,0.0012543559549421774,0.0018743884844005393
3304,15,3.9189645396993575,0.016608523094931226,0.004699765513374066,0.003784949726381808
3305,11,3.6907552449161285,0.015329723569698058,0.0034273871487414996,0.003036706130783185
3306,5,3.0542693726957166,0.0012683691971333167,0.0004819106384991535,0.000361190533710105
3307,8,3.777211782000166,0.021044395062261707,0.004121887140106373,0.005495653988331171
3308,5,3.41125702989288,0.0002324572115010426,4.1498913478965756e-05,4.462877978482931e-05
3309,5,2.1762318371002025,0.01336585895213149,0.004456591080838677,0.004266009371922771
3310,8,3.2496581067741883,0.001808172155111426,0.000498658299260387,0.0005127125284931059
3311,5,3.9615582891900347,0.00029785360399920205,7.92450352575838e-05,6.819775529404562e-05
3312,8,3.665465168453618,0.00013470195705601886,1.7861235393821545e-05,1.710598155655294e-05
3313,5,2.061344394365457,0.0030647713172846794,0.00048468193717182413,0.0004535283031453892
3314,5,2.276112034603777,0.19226124257705093,0.06794211073053308,0.058854292297525465
3315,5,3.3833669826704034,0.0626011556097127,0.018349431608943555,0.01686617454930355
3316,15,2.719910706185722,0.001061659227534713,0.0001885923243935356,0.00015669822231012095
3317,5,1.6588645210750461,0.0001453749469171955,1.329643114135116e-05,1.7540602467449977e-05
3318,5,3.4754402850389936,0.0002752485045179434,0.00010486849303232398,0.00013209973285593669
3319,8,1.510262495260018,0.00012160741052671094,2.0405696749197297e-05,1.8128580752352136e-05
3320,15,3.376758274095702,0.001265395123805699,0.00014154937728009826,0.00011600612363772678
3321,5,1.8441797648723477,0.08236754732813621,0.010588223000712486,0.01776714622431305
3322,8,2.342299020703804,0.06081486914546483,0.004276117041673354,0.004597445197886718
3323,15,1.6281074359631693,0.031596769756858385,0.0030493304552117978,0.002394157639883504
3324,8,1.848116158101682,0.010456863730468469,0.0014798732872599773,0.0012073409177722184
3326,5,1.9472631313661635,0.015983864809876448,0.004471183638686543,0.004316477644922373
3327,15,3.6204209705191563,0.0023332555865840645,0.0005960398461507399,0.0004675742841176827
3331,8,2.3006979037715767,0.01384375870075351,0.0029175404418493693,0.0029139465971988743
3332,11,2.5044330844859917,0.032172686388115365,0.004908167717220158,0.003959711575658378
3333,5,2.4364214300039926,0.03583523728908314,0.007231975415892926,0.006049763921088068
3334,11,3.0091078633424075,0.0443580817480546,0.004989592467952891,0.00429072671288294
3335,15,2.501637528951921,0.0008035553806734825,7.95035664467456e-05,6.857021671353372e-05
3336,8,3.885846346549695,0.004862097389461048,0.001038732287089161,0.0013951110037883712
3337,15,2.3287457059728363,0.00016714908735944716,9.290584820350967e-06,7.930597414734451e-06
3338,8,2.371951190110886,0.0001427258262580411,2.9650393273367494e-05,2.3070182126077492e-05
3339,11,3.255765325225234,0.22102374882213913,0.0193993243063789,0.016036510065657258
3340,15,2.734666793646397,0.0001902842592480254,4.1278378067143666e-05,3.389110945369417e-05
3341,11,1.7734648335907055,0.039803539238846435,0.0024224913459599375,0.0019065767141410522
3342,8,2.694925876341855,0.0008977761820530995,0.00021799037058186374,0.00023109978439598847
3343,8,2.12928218569446,0.0009402146617698162,4.693202274538332e-05,3.81654484795863e-05
3344,5,1.757996199840151,0.009211054930205393,0.0017996569636912541,0.0020545745864171835
3345,8,3.1572177679401814,0.00011573112039058137,3.2691203296983444e-05,2.7769029928769903e-05
3346,15,2.396301579872113,0.0007309717817459795,4.6198824895821646e-05,4.05017856827526e-05
3348,5,1.7881827465212459,0.2417569357677081,0.08142529257175521,0.06972210440979647
3349,15,1.9106068844308053,0.0007169540556571162,5.53432924191614e-05,4.921242121330396e-05
3350,15,1.9353464341357849,0.014388439416003275,0.0021836376665713463,0.00195983143076874
3351,5,3.1370998901736633,0.0001620294984284084,5.039530498158947e-05,3.970787392428914e-05
3352,15,3.5307566946244666,0.011209901378327168,0.0025997102316389167,0.002277296359706886
3353,8,2.833960892721728,0.0020551495080877685,0.0002141276613740474,0.00016616556657068934
3354,11,3.2523310099976825,0.004097477506134263,0.0001963722158658288,0.0002340177959154706
3355,5,3.398796989865652,0.02620784371684217,0.009811721747742619,0.010026842526317182
3356,15,1.8765124969329077,0.00015106274041316257,1.711420345203937e-05,1.5068364194253054e-05
3357,8,2.2323677564071445,0.0021472472756859373,0.00019228800962312005,0.00028619586148661923
3358,5,2.1970000154716645,0.0002636364504430859,6.564635596814457e-05,9.220854752660226e-05
3359,15,2.9438453036045305,0.004492804817843582,0.0005010832477141769,0.0005800639093394335
3360,11,2.8038538043058017,0.000428395237712006,6.0007587683669046e-05,4.476582610417598e-05
3361,5,1.8695100322969023,0.0004308349207893972,8.119739452773321e-05,6.661593961113195e-05
3362,15,2.026634894335542,0.0043468126973796465,0.0006673150373179133,0.0005186874041376658
3363,15,2.608128442960281,0.009179651451495496,0.0016144432978400145,0.0011955209804782963
3364,8,3.3936221571138376,0.0024440527735623357,0.0005069375587842355,0.00046153068696632094
3365,8,3.564341060934999,0.04455200834840983,0.013563330018545698,0.010278713104539657
3366,15,3.0259316295374883,0.0005240263113485002,9.38991199803757e-05,8.381494691793657e-05
3367,5,3.70059076543096,0.06170745293369211,0.029650868177851383,0.08194669895012148
3368,15,2.806595015445561,0.07749957729235274,0.013761717869100253,0.013815758529369941
3369,8,3.27713359675037,0.0018890945198705418,0.00044220385504832913,0.0003959479043440509
3370,5,2.0885355086304465,0.028660345252551796,0.0028113368315072097,0.002263067794071648
3371,11,3.0480335111649883,0.0012900548719317459,0.0002795036878555653,0.00023480870184672674
3372,15,2.4557997533976215,0.0003211859921681778,3.873266023587014e-05,2.964352915854089e-05
3373,11,2.4838422257642536,0.0005515553631473944,2.9805308848256838e-05,3.926684749127655e-05
3374,15,3.861761205051583,0.008225005760393738,0.0013193389089166982,0.001181992167632368
3375,5,1.5717757020247543,0.009235039838009072,0.00039793935876451054,0.0004048180813254036
3376,15,2.7728038080005457,0.00019810070997129583,1.4856647206257626e-05,1.3051562990092016e-05
3377,8,2.2311036826854354,0.00010956508047350629,1.1521608612474135e-05,1.0628486600010564e-05
3379,11,2.647285167643462,0.0002493721595673796,1.9351388500505825e-05,2.357753423660827e-05
3380,11,3.3458058310318317,0.027759453759035876,0.003294110544751856,0.00266400113630796
3381,5,1.5889164882636237,0.031379262136793123,0.0016690372283281014,0.0015417841250875048
3382,11,1.5035042104103726,0.022541770209972126,0.0006782909417115846,0.0005605438201406561
3383,15,3.279618500205537,0.0018599004579160179,0.0002517489115881309,0.00019594990363547423
3384,5,3.452456788521604,0.005704589749791876,0.001066300919534963,0.0009376514672701506
3385,15,2.365813347051342,0.2176091331815124,0.02255578512923887,0.022752828347205458
3386,15,2.1531566642877493,0.00017345403751540365,1.834264282711748e-05,1.4072533640824285e-05
3387,8,2.0134113385486208,0.0016196596599469125,0.00022017835865171934,0.00018783447645326473
3389,8,1.9839835243676376,0.00015921428188736983,2.5786495759182194e-05,2.056603102770449e-05
3390,5,1.8146508076889414,0.014900621813665065,0.002862339034359079,0.002426871705454227
3391,5,3.4478567599756422,0.00010827817934686606,1.651126122443672e-05,1.5108503419118656e-05
3392,15,1.8275884168979522,0.004652185741692224,0.0007820437456363483,0.0006265508314843039
3393,15,2.991345440311238,0.03844348719751316,0.0030694753234770103,0.0024893440526058976
3394,15,2.340026084230991,0.006625693698974554,0.0009347811638762525,0.000790377346186249
3395,15,2.366889007389771,0.003953842812966819,0.0003875512819888772,0.00048722887207697273
3396,11,3.978209806696734,0.00018897841828286987,1.9477174388792954e-05,1.7246250386622325e-05
3398,5,3.0857702203747883,0.08578363850538187,0.02415497027056777,0.020829066268220182
3399,8,2.091871504406369,0.0009444585074847094,1.892182306004812e-05,1.9187283231709832e-05
3400,5,1.7914383116242079,0.004600099285776057,0.0014315159323814363,0.0014033717032997733
3401,11,2.7358952145053546,0.008506468237803929,0.001385284681165781,0.0011865874748931526
3402,11,3.876243235200591,0.0014333950649909534,0.0002460843759340391,0.00020489332834216551
3403,8,3.2769552457390474,0.0025212488092252543,0.0007901488230447468,0.0010077280605856626
3404,11,2.4672929453282872,0.0044585615090616355,0.001093297117919132,0.0013038434483677109
3405,5,3.17485123466855,0.07117289234554715,0.004989894944784987,0.004362610131353876
3406,15,1.823239123075163,0.0016217845835438973,0.00030723089539732223,0.0003347708765164008
3407,8,2.447913267396839,0.0010556904871991408,0.000268592542918304,0.0003198437051956521
3408,5,1.7136781134705972,0.00043430893010095427,0.00017549369108692085,0.0001539158517153308
3409,15,2.191807251594021,0.0003150962574779712,3.871970294388316e-05,3.609910072727082e-05
3410,11,2.1922612550739964,0.0014974476918822722,0.0002676678640727586,0.0002730773827259832
3412,5,1.51130200689125,0.0003610640958791284,0.00011141964268974716,0.00010503828137178578
3413,15,3.159052274231615,0.00756479815010125,0.0006185573826795981,0.0005183868376888947
3414,8,2.9859358982273405,0.0007159359041452736,0.00011441653098728314,0.00010110804821064526
3415,15,3.3577371747915064,0.039547563490771306,0.008292728901213495,0.008398589697244175
3416,15,3.0892201712485456,0.03127347301856289,0.002381374406962064,0.00212380310000692
3417,8,3.8243793051332413,0.00012825819530866748,3.4507834028691366e-05,3.6539489073260274e-05
3418,15,1.7847814866180942,0.00019906681773573524,5.5912323962598876e-05,4.3050776663377264e-05
3419,11,1.7970266111719935,0.06851676724217669,0.00200085241602315,0.0018708314515996822
3420,8,2.606880225425528,0.06832560707816324,0.0049521004111463904,0.004043687547565109
3421,15,3.0259867530438136,0.060700219988002346,0.01204215790685579,0.009369614848973952
3422,15,2.997009181776959,0.00020279764613831495,2.5896683055101627e-05,2.1849302279206718e-05
3423,8,1.6172284982691327,0.012575085125316455,0.0010495984863490002,0.0012276011478832677
3424,5,3.9319740451827743,0.00032938110709528675,6.488938118108891e-05,6.818154064620526e-05
3425,8,3.273014075409037,0.0003479314236959294,0.00012552362509476208,9.61210051500854e-05
3426,15,1.7048933381614733,0.00015059788119125683,1.3662077895951224e-05,1.1802679819835226e-05
3427,5,3.612933047718632,0.003667374981380155,0.0010172708547155616,0.0007989629332918082
3428,5,2.786512125414604,0.012825016400131251,0.0011535487562720796,0.0015531156255280147
3429,5,2.9101635611719963,0.0020679379538069507,0.00042345868857298025,0.00033393903502568884
