family,components,support_half_width,relative_amplitude,amplitude,tv,hellinger,hellinger_squared,chi_squared,sqrt_chi_squared,alpha,theorem_2_1_rhs_C0_1,corollary_2_4_rhs_C0_1,theorem_2_1_ratio,corollary_2_4_ratio,hellinger_over_tv,sqrt_chi_over_tv
26,15,2.1486966760831905,0.01,0.001,0.00017204633710553026,0.00014752663210426483,2.17641071800271e-08,1.7415079389524762e-07,0.00041731378349540245,1.018702987412621,1.175992836114739,1.175992836114739,0.0003548608211544293,0.00012544858061522323,0.8574819701844308,2.4255894691871838
26,15,2.1486966760831905,0.003,0.00030000000000000003,5.1613901131658254e-05,4.4261363672706955e-05,1.959068314167623e-09,1.5673571450571977e-08,0.0001251941350486195,0.9608354495309062,0.679348208525643,0.679348208525643,0.0001842856630480006,6.515269064853394e-05,0.8575473409731957,2.425589469187199
26,15,2.1486966760831905,0.001,0.0001,1.720463371055201e-05,1.4754109475836208e-05,2.1768374642495977e-10,1.7415079389523237e-09,4.1731378349538417e-05,0.9185057751871237,0.4090087675215729,0.4090087675215729,0.00010203052272549957,3.607284402542303e-05,0.8575660327361205,2.4255894691872206
27,8,1.5948679144657865,1.0,0.03757134385765553,0.009728557410409865,0.008373339412581414,7.011281291828927e-05,0.000566033325997365,0.023791454894507083,1.4349657677780188,7.501188037643937,7.501188037643937,0.0031716915740696173,0.001116268432488384,0.8606969213772306,2.4455275217936703
27,8,1.5948679144657865,0.3,0.01127140315729666,0.0029185672231229606,0.0025198940793829494,6.349866171309243e-06,5.094299933976291e-05,0.007137436468352128,1.2470530316436357,4.228998295573135,4.228998295573135,0.0016877368987884228,0.0005958607460354725,0.863401075506694,2.4455275217936703
27,8,1.5948679144657865,0.1,0.0037571343857655533,0.0009728557410409861,0.0008407539092375014,7.068671358981409e-07,5.660333259973647e-06,0.0023791454894507074,1.135999441344528,2.5681697647417443,2.5681697647417443,0.0009263972818751548,0.00032737474008928994,0.8642123120308346,2.4455275217936703
27,8,1.5948679144657865,0.03,0.001127140315729666,0.0002918567223122966,0.0002523102560543848,6.366046531022921e-08,5.094299933976299e-07,0.0007137436468352134,1.0492690293877456,1.4933364232381003,1.4933364232381003,0.0004779523459874874,0.00016895741115540713,0.8645004098428962,2.4455275217936676
27,8,1.5948679144657865,0.01,0.0003757134385765553,9.728557410410162e-05,8.411146552649707e-05,7.074738633015105e-09,5.66033325997381e-08,0.00023791454894507417,0.9895155252948096,0.9076884210969511,0.9076884210969511,0.00026211037115307905,9.2665570664488e-05,0.8645831234597285,2.44552752179363
27,8,1.5948679144657865,0.003,0.00011271403157296659,2.9185672231229882e-05,2.5234285805412254e-05,6.367691801092304e-10,5.094299933976325e-09,7.137436468352152e-05,0.9378383246965288,0.5225253338289427,0.5225253338289427,0.00013659503197769755,4.829294231631095e-05,0.8646121153382419,2.4455275217936556
27,8,1.5948679144657865,0.001,3.757134385765553e-05,9.728557410409705e-06,8.411509226329172e-06,7.07534874646208e-11,5.660333259973641e-10,2.3791454894507065e-05,0.8994799229204242,0.313471630954201,0.313471630954201,7.589667627046945e-05,2.683339861002642e-05,0.8646204027463238,2.4455275217937085
28,5,3.3733200485667334,1.0,0.1,0.024613048365808275,0.04701428844107385,0.0022103433176204907,0.012477511236915578,0.11170278079311892,1.6799760118569196,12.415634858220256,12.415634858220256,0.00899694474496902,0.0037867003160089075,1.9101367592640301,4.538356205738951
28,5,3.3733200485667334,0.3,0.03,0.007383914509742482,0.01233657662650991,0.00015219112286175065,0.0011229760113224017,0.033510834237935674,1.3828142081740056,6.547117789015599,6.547117789015599,0.0051184101642647,0.0018842759553230513,1.6707366546880775,4.538356205738951
28,5,3.3733200485667334,0.1,0.010000000000000002,0.0024613048365808273,0.004000055250260673,1.6000442005137978e-05,0.0001247751123691558,0.011170278079311893,1.2270376281193849,3.9111423117391326,3.9111423117391326,0.002856014225251984,0.0010227332404281664,1.6251766911641197,4.5383562057389515
28,5,3.3733200485667334,0.03,0.003,0.0007383914509742487,0.001189256520244787,1.4143310709447395e-06,1.1229760113224018e-05,0.0033510834237935674,1.11357859145489,2.268274393232058,2.268274393232058,0.0014773712712149512,0.000524300112805232,1.6106044005190712,4.538356205738947
28,5,3.3733200485667334,0.01,0.001,0.0002461304836580821,0.0003954225515650255,1.5635899428619526e-07,1.2477511236915566e-06,0.0011170278079311888,1.039001598750592,1.3827711784623535,1.3827711784623535,0.0008078182604104663,0.000285963836767799,1.6065565942426536,4.53835620573896
28,5,3.3733200485667334,0.003,0.00030000000000000003,7.38391450974255e-05,0.00011852301831548238,1.4047705870612172e-08,1.1229760113223963e-07,0.0003351083423793559,0.9765951780782313,0.800383238331993,0.800383238331993,0.0004186848578659958,0.0001480828341214211,1.6051515515124084,4.538356205738897
28,5,3.3733200485667334,0.001,0.0001,2.4613048365807117e-05,3.949781918393394e-05,1.5600777202867403e-09,1.247751123691538e-08,0.00011170278079311804,0.9314111098634961,0.4829310734612823,0.4829310734612823,0.00023130170521544108,8.178769467212711e-05,1.604751211507999,4.538356205739128
29,8,1.4569563404977606,1.0,0.1,0.01197213079075434,0.010440388996182375,0.00010900172239160602,0.0008582119467557182,0.029295254679823458,1.4791809850411155,8.334963385820567,8.334963385820567,0.0035147430556996236,0.001252601662767176,0.8720577129215064,2.446954113001101
29,8,1.4569563404977606,0.3,0.03,0.0035916392372263035,0.0031143972488584786,9.69947022369726e-06,7.723907520801467e-05,0.00878857640394704,1.2731792082118338,4.654180288533265,4.654180288533265,0.001888318857264703,0.000669161282069707,0.8671241856862044,2.4469541130011008
29,8,1.4569563404977606,0.1,0.010000000000000002,0.0011972130790754332,0.0010365307871650286,1.0743960727409537e-06,8.582119467557178e-06,0.0029295254679823452,1.15410315544636,2.8200901964519587,2.8200901964519587,0.0010388055926963153,0.0003675523529244276,0.8657863878045051,2.4469541130011025
29,8,1.4569563404977606,0.03,0.003,0.00035916392372263063,0.00031079365576298424,9.659269646252036e-08,7.723907520801474e-07,0.0008788576403947043,1.0623547270942575,1.6398109538467618,1.6398109538467618,0.0005359505852385179,0.0001895301742154526,0.8653253716066399,2.4469541130011
29,8,1.4569563404977606,0.01,0.001,0.00011972130790754426,0.00010358219690273207,1.0729271515196357e-08,8.582119467557206e-08,0.00029295254679823497,0.9997316827226608,0.9975799357863435,0.9975799357863435,0.00029366323067365503,0.0001038334805932953,0.8651943310101846,2.446954113001087
29,8,1.4569563404977606,0.003,0.00030000000000000003,3.591639237226131e-05,3.107301434129032e-05,9.655322202540338e-10,7.723907520801166e-09,8.788576403946867e-05,0.9459328593151296,0.5750258723608295,0.5750258723608295,0.000152837930019817,5.403759349769216e-05,0.8651485377269797,2.4469541130011705
29,8,1.4569563404977606,0.001,0.0001,1.1972130790752747e-05,1.035751488695833e-05,1.0727811463356344e-10,8.582119467556304e-10,2.929525467982196e-05,0.9062028321783089,0.34541915844716653,0.34541915844716653,8.481074069984687e-05,2.9985351517618732e-05,0.865135460678266,2.446954113001302
30,21,1.2574640970943793,1.0,0.1,0.006365541062030284,0.005207880331411183,2.712201754629945e-05,0.00021665655856401667,0.014719258084700352,1.3574004922795027,6.094110663310095,6.094110663310095,0.0024153250405048263,0.0008545759371856328,0.8181363187609592,2.3123341662971937
30,21,1.2574640970943793,0.3,0.03,0.0019096623186090848,0.0015615374873340028,2.438399324349391e-06,1.9499090270761492e-05,0.004415777425410105,1.1993593804896063,3.4839090747668493,3.4839090747668493,0.001267477804570895,0.0004482141909626342,0.8177034610345975,2.312334166297194
30,21,1.2574640970943793,0.1,0.010000000000000002,0.000636554106203028,0.0005204397451026251,2.708575282824854e-07,2.166565585640166e-06,0.0014719258084700349,1.1022132455812554,2.1217312108988935,2.1217312108988935,0.0006937381139086125,0.0002452901396883988,0.8175891727523185,2.312334166297195
30,21,1.2574640970943793,0.03,0.003,0.0001909662318609093,0.00015612447194651493,2.4374850740578128e-08,1.9499090270761542e-07,0.000441577742541011,1.0244475391694001,1.2328818516983733,1.2328818516983733,0.00035816712033899235,0.00012663376602668256,0.8175501523234147,2.312334166297187
30,21,1.2574640970943793,0.01,0.001,6.3655410620302e-05,5.204078690953705e-05,2.7082435021638433e-09,2.1665655856401187e-08,0.00014719258084700188,0.969930658979719,0.7478665233279872,0.7478665233279872,0.0001968166460934748,6.958566172738534e-05,0.8175390968719849,2.3123341662971986
30,21,1.2574640970943793,0.003,0.00030000000000000003,1.9096623186091084e-05,1.561216236710982e-05,2.437396137770001e-10,1.9499090270762122e-09,4.415777425410176e-05,0.922184960248112,0.4293262554569037,0.4293262554569037,0.00010285365428468273,3.636433171433884e-05,0.817535237249738,2.312334166297203
30,21,1.2574640970943793,0.001,0.0001,6.365541062031497e-06,5.204047108704606e-06,2.7082106309616766e-11,2.1665655856404515e-10,1.471925808470132e-05,0.8863986507626533,0.2568672178979327,0.2568672178979327,5.730298402869797e-05,2.025967794291468e-05,0.8175341354319671,2.3123341662969055
31,11,1.2714249309003631,1.0,0.07019961931392198,0.01103396097187208,0.009639880045031319,9.292728728259302e-05,0.0007490670939292,0.027369090118767193,1.461228604155757,7.993707342738011,7.993707342738011,0.003423829387953639,0.0012059335714596552,0.8736554415595115,2.4804410844425533
31,11,1.2714249309003631,0.3,0.021059885794176593,0.0033101882915616255,0.00289941806038046,8.40662508886039e-06,6.741603845362801e-05,0.008210727035630158,1.2626622065074236,4.481681226495534,4.481681226495534,0.0018320640448697338,0.0006469487484382439,0.8759072913681961,2.4804410844425524
31,11,1.2714249309003631,0.1,0.007019961931392198,0.001103396097187209,0.0009672459378985726,9.355647043812894e-07,7.490670939292005e-06,0.00273690901187672,1.146849667569685,2.7181530356105044,2.7181530356105044,0.00100690026500366,0.00035584675521454834,0.8766080833204757,2.480441084442552
31,11,1.2714249309003631,0.03,0.0021059885794176593,0.00033101882915616325,0.00029025703026655585,8.424914361916032e-08,6.741603845362793e-07,0.0008210727035630154,1.0571296574251647,1.5805914310368796,1.5805914310368796,0.0005194718175995587,0.0001836382410830515,0.8768595762557743,2.4804410844425457
31,11,1.2714249309003631,0.01,0.0007019961931392198,0.0001103396097187202,9.676033784657125e-05,9.36256298018261e-09,7.490670939291955e-08,0.00027369090118767114,0.9956614171121153,0.961238290397906,0.961238290397906,0.0002847274228686587,0.00010066217587578328,0.8769320291528537,2.4804410844425595
31,11,1.2714249309003631,0.003,0.00021059885794176593,3.310188291561643e-05,2.9028942853112083e-05,8.426795231692471e-10,6.741603845362963e-09,8.210727035630258e-05,0.9427137004834706,0.5537948845217201,0.5537948845217201,0.00014826296278849481,5.241822137483748e-05,0.8769574506414901,2.4804410844425693
31,11,1.2714249309003631,0.001,7.019961931392197e-05,1.1033960971872e-05,9.676394493390383e-06,9.363261039171571e-11,7.490670939292267e-10,2.736909011876768e-05,0.9035325634238414,0.33249491661680747,0.33249491661680747,8.231431144046605e-05,2.9102383254003847e-05,0.876964719927653,2.4804410844426155
32,11,2.062734730278364,1.0,0.1,0.007282943347657748,0.006314759093023938,3.9876182402928505e-05,0.0003221389509876886,0.01794822974523361,1.3803837664220084,6.503449028724036,6.503449028724036,0.0027598017092101386,0.0009709861744334884,0.8670614052016228,2.4644197940940873
32,11,2.062734730278364,0.3,0.03,0.002184883004297324,0.001900849510048332,3.6132288598509837e-06,2.8992505588891983e-05,0.005384468923570084,1.2137438757013772,3.704084887945859,3.704084887945859,0.0014536569993556763,0.0005131765517130114,0.8700005933085009,2.464419794094088
32,11,2.062734730278364,0.1,0.010000000000000002,0.000728294334765775,0.0006342471572932471,4.02269456534565e-07,3.2213895098768868e-06,0.0017948229745233615,1.1125043916486124,2.2542612713339945,2.2542612713339945,0.0007961911945820046,0.00028135476812673154,0.8708665260965209,2.4644197940940873
32,11,2.062734730278364,0.03,0.003,0.00021848830042973258,0.000190340982209642,3.622968950853126e-08,2.8992505588892043e-07,0.000538446892357009,1.0320634851724013,1.310299846269796,1.310299846269796,0.0004109341032816855,0.0001452652099071147,0.8711724235818158,2.4644197940940886
32,11,2.062734730278364,0.01,0.001,7.282943347657785e-05,6.345337903586749e-05,4.026331311069467e-09,3.221389509876891e-08,0.00017948229745233624,0.975968614824159,0.7953632202044563,0.7953632202044563,0.00022566079609036798,7.977912156857863e-05,0.8712600937129941,2.4644197940940766
32,11,2.062734730278364,0.003,0.00030000000000000003,2.1848830042973422e-05,1.9036684755247413e-05,3.6239536647066927e-10,2.8992505588891948e-09,5.384468923570081e-05,0.927029859052737,0.45700128146760366,0.45700128146760366,0.00011782174671980171,4.165564852272062e-05,0.8712908067756976,2.464419794094066
32,11,2.062734730278364,0.001,0.0001,7.28294334765862e-06,6.345625513875855e-06,4.026696316235221e-11,3.2213895098772025e-10,1.7948229745234493e-05,0.8904587570386647,0.2736596173370374,0.2736596173370374,6.55859637599711e-05,2.3188023047114854e-05,0.8712995846543141,2.4644197940939137
33,3,3.655017969608328,1.0,0.1,0.04752475911835193,0.06477647626849442,0.00419599187776282,0.024429953273692684,0.1563008422040415,1.9748744720954277,19.491128753668992,19.491128753668992,0.008019075969349367,0.0033233825032478407,1.3630048309593776,3.2888297616575426
33,3,3.655017969608328,0.3,0.03,0.01425742773550558,0.017189347030016768,0.00029547365131834624,0.0021986957946323413,0.04689025266121245,1.5203541482845617,9.131714607259658,9.131714607259658,0.005134879338425117,0.0018823789145087102,1.2056415328839274,3.2888297616575426
33,3,3.655017969608328,0.1,0.010000000000000002,0.004752475911835195,0.005589342065792251,3.124074472843478e-05,0.00024429953273692696,0.015630084220404156,1.3119240297808312,5.30425627360964,5.30425627360964,0.0029467060817119244,0.0010537466097935355,1.1760905619475082,3.2888297616575426
33,3,3.655017969608328,0.03,0.003,0.0014257427735505585,0.0016633851889439914,2.766850286798238e-06,2.198695794632342e-05,0.004689025266121246,1.170254798195238,3.051674050495792,3.051674050495792,0.0015365419728753274,0.0005450730194051191,1.166679726386848,3.2888297616575417
33,3,3.655017969608328,0.01,0.001,0.00047524759118352025,0.0005532212078544844,3.0605370481997465e-07,2.4429953273692723e-06,0.0015630084220404163,1.0811211746100795,1.8602536231234612,1.8602536231234612,0.000840212540167531,0.00029739020581806346,1.164069462144531,3.2888297616575386
33,3,3.655017969608328,0.003,0.00030000000000000003,0.00014257427735505518,0.00016583723913098872,2.750198988258874e-08,2.1986957946323393e-07,0.0004689025266121243,1.0086859851166496,1.0799557001814044,1.0799557001814044,0.00043418681574935054,0.00015355929794447345,1.1631638063155068,3.288829761657555
33,3,3.655017969608328,0.001,0.0001,4.752475911835276e-05,5.5266817781094086e-05,3.0544211476486575e-09,2.442995327369264e-08,0.00015630084220404137,0.9573539819564437,0.6540905114407826,0.6540905114407826,0.00023895904231931655,8.449414387522057e-05,1.1629057949238832,3.2888297616574826
34,11,3.868312541760888,1.0,0.028118725199970263,0.0072386814887940515,0.006359424119414417,4.0442275130589837e-05,0.0003237516572871423,0.017993100268912588,1.3793126028005545,6.484225925177546,6.484225925177546,0.0027749033541609545,0.0009807530139752632,0.8785334911142614,2.485687524277325
34,11,3.868312541760888,0.3,0.008435617559991079,0.002171604446638215,0.0019082135033313733,3.641278774296193e-06,2.9137649155842805e-05,0.005397930080673776,1.2130782466014618,3.693806098775076,3.693806098775076,0.00146134635558261,0.0005165981787631373,0.8787113630594247,2.485687524277326
34,11,3.868312541760888,0.1,0.0028118725199970263,0.0007238681488794046,0.0006361234363649277,4.0465302629272424e-07,3.2375165728714223e-06,0.0017993100268912587,1.1120301146361096,2.2480849067438915,2.2480849067438915,0.0008003745861615899,0.0002829623714196293,0.8787835703914982,2.485687524277327
34,11,3.868312541760888,0.03,0.0008435617559991079,0.0002171604446638214,0.00019084300857219322,3.642105392088622e-08,2.913764915584286e-07,0.0005397930080673781,1.0317135665721124,1.3066935531839592,1.3066935531839592,0.00041309839384459326,0.00014605031769474562,0.8788110968718575,2.485687524277329
34,11,3.868312541760888,0.01,0.00028118725199970264,7.238681488793975e-05,6.361492104987034e-05,4.046858180181237e-09,3.237516572871409e-08,0.00017993100268912552,0.9756917557767623,0.7931504795874066,0.7931504795874066,0.00022685607248541895,8.020536163952462e-05,0.8788191765081947,2.4856875242773464
34,11,3.868312541760888,0.003,8.43561755999108e-05,2.171604446638223e-05,1.9084538215459517e-05,3.6421959889733473e-10,2.9137649155842477e-09,5.397930080673746e-05,0.9268080759715253,0.4557115216565598,0.4557115216565598,0.00011845059482041834,4.187855103176938e-05,0.8788220269581578,2.4856875242773024
34,11,3.868312541760888,0.001,2.8118725199970263e-05,7.238681488794018e-06,6.361518649338474e-06,4.04689195258812e-11,3.2375165728711244e-10,1.799310026891176e-05,0.8902731200778057,0.2728767108636337,0.2728767108636337,6.593857061661653e-05,2.3312794372245104e-05,0.8788228435228912,2.4856875242772225
35,15,2.467057583043971,1.0,0.05898205091239131,0.00236641088313946,0.001882249656888897,3.54286377085837e-06,2.8344489665806507e-05,0.005323954326044365,1.2225890741715737,3.8414823443013453,3.8414823443013453,0.0013859114396145007,0.0004899800358788903,0.7954027216067235,2.2498013189413677
35,15,2.467057583043971,0.3,0.017694615273717393,0.0007099232649418388,0.0005646850293693091,3.1886918239381743e-07,2.551004069922589e-06,0.0015971862978133105,1.1105220577220218,2.228489511727225,2.228489511727225,0.0007167125038768464,0.0002533936221811702,0.7954169939980366,2.2498013189413673
35,15,2.467057583043971,0.1,0.005898205091239131,0.00023664108831394586,0.00018822955992837116,3.543036723082827e-08,2.8344489665806405e-07,0.0005323954326044355,1.0366905060642309,1.3584275073486258,1.3584275073486258,0.0003919203856844471,0.00013856430240856722,0.7954221359844815,2.2498013189413655
35,15,2.467057583043971,0.03,0.0017694615273717391,7.099232649418466e-05,5.64690036813793e-05,3.1887483767676292e-09,2.551004069922611e-08,0.00015971862978133173,0.9748105276783255,0.7861297006675317,0.7861297006675317,0.0002031708376438503,7.183166293479229e-05,0.7954240474990626,2.2498013189413517
35,15,2.467057583043971,0.01,0.0005898205091239131,2.3664108831395002e-05,1.88230144032771e-05,3.543058712259771e-10,2.834448966580704e-09,5.323954326044415e-05,0.9299551364679325,0.47421880972474045,0.47421880972474045,0.00011226788598146698,3.969267776240864e-05,0.7954246042979968,2.249801318941351
35,15,2.467057583043971,0.003,0.00017694615273717394,7.09923264941785e-06,5.646905712418422e-06,3.1887544124943806e-11,2.55100406992211e-10,1.5971862978131606e-05,0.8896819073913831,0.27039301187257486,0.27039301187257486,5.906906716087208e-05,2.0884066763824417e-05,0.7954248002960543,2.2498013189413264
35,15,2.467057583043971,0.001,5.898205091239131e-05,2.3664108831401692e-06,1.8823020369111495e-06,3.5430609581598623e-12,2.8344489665813025e-11,5.323954326044977e-06,0.8589002124898392,0.16076270912249485,0.16076270912249485,3.311684877111852e-05,1.1708573755602174e-05,0.7954248564025284,2.2498013189409525
36,21,1.2601287844166662,1.0,0.1,0.011207813601132249,0.00905079785370535,8.191694178863737e-05,0.0006530114749815417,0.025554089202738994,1.4646089104801006,8.057679143179477,8.057679143179477,0.0031713957268166442,0.0011232512107864844,0.8075435741357271,2.280024464375232
36,21,1.2601287844166662,0.3,0.03,0.0033623440803396743,0.002711759736973799,7.353640871072208e-06,5.877103274833873e-05,0.007666226760821697,1.2646519089540718,4.51418003231871,4.51418003231871,0.001698254545883483,0.0006007203340494382,0.8065086951778738,2.2800244643752317
36,21,1.2601287844166662,0.1,0.010000000000000002,0.0011207813601132248,0.0009036189554136004,8.165272165827663e-07,6.530114749815414e-06,0.002555408920273899,1.1482254641219478,2.7373865815664025,2.7373865815664025,0.0009335213876922085,0.00033010279275078736,0.8062401709842087,2.2800244643752317
36,21,1.2601287844166662,0.03,0.003,0.00033623440803396765,0.00027105503358409376,7.34708312312742e-08,5.877103274833888e-07,0.0007666226760821706,1.0581225514111867,1.5917703835263364,1.5917703835263364,0.00048161637131596157,0.00017028525997801934,0.8061490052996324,2.280024464375233
36,21,1.2601287844166662,0.01,0.001,0.00011207813601132218,9.034878850113184e-05,8.162903583622253e-09,6.530114749815457e-08,0.0002555408920273907,0.9964357908151978,0.9680987650214802,0.9680987650214802,0.00026396159282541875,9.332600326075944e-05,0.8061232254255618,2.280024464375245
36,21,1.2601287844166662,0.003,0.00030000000000000003,3.3623440803396185e-05,2.7104334110750287e-05,7.346449275871815e-10,5.877103274833659e-09,7.666226760821557e-05,0.9433267439335895,0.5578022289215374,0.5578022289215374,0.00013743628769005722,4.859129760588118e-05,0.8061142305225518,2.2800244643752277
36,21,1.2601287844166662,0.001,0.0001,1.1207813601131863e-05,9.034749263081228e-06,8.162669424674679e-11,6.530114749815417e-10,2.5554089202738996e-05,0.9040414248920078,0.33493387915367745,0.33493387915367745,7.629592224981825e-05,2.6974724939473265e-05,0.8061116632211675,2.2800244643753107
37,21,1.834248520124146,1.0,0.1,0.008240661067123494,0.006984115186556868,4.8777864939094276e-05,0.0003872645322028995,0.019679037888141265,1.4027572537394948,6.908144297078081,6.908144297078081,0.002848672095118924,0.001010997293370221,0.8475188009394446,2.388041169009088
37,21,1.834248520124146,0.3,0.03,0.002472198320137048,0.002089592918190695,4.366398563752703e-06,3.485380789826097e-05,0.0059037113664423815,1.2275411412289159,3.919049955696945,3.919049955696945,0.0015064139097947513,0.000533188640566612,0.8452367680902141,2.388041169009089
37,21,1.834248520124146,0.1,0.010000000000000002,0.0008240661067123501,0.000696014140006919,4.844356830895711e-07,3.872645322028998e-06,0.0019679037888141273,1.1222931150739366,2.383178694398606,2.383178694398606,0.0008257474747653057,0.0002920528543003603,0.8446095942274578,2.3880411690090866
37,21,1.834248520124146,0.03,0.003,0.00024721983201370513,0.0002087506049744968,4.3576815077218406e-08,3.485380789826089e-07,0.0005903711366442375,1.039262510496579,1.3855321400472875,1.3855321400472875,0.0004260970349082544,0.00015066457063014953,0.8443926333665832,2.388041169009083
37,21,1.834248520124146,0.01,0.001,8.240661067123581e-05,6.95784465859953e-05,4.841160229320202e-09,3.872645322028982e-08,0.00019679037888141235,0.9816526280098776,0.8415281275034276,0.8415281275034276,0.0002338488428963544,8.268107067605046e-05,0.844330885826394,2.3880411690090586
37,21,1.834248520124146,0.003,0.00030000000000000003,2.472198320137167e-05,2.0873000318176243e-05,4.3568214228258557e-10,3.4853807898262385e-09,5.903711366442501e-05,0.9315752679662038,0.48391931838017327,0.48391931838017327,0.00012199784431429681,4.3133223918492426e-05,0.8443092994666435,2.388041169009022
37,21,1.834248520124146,0.001,0.0001,8.240661067123628e-06,6.957615968015364e-06,4.8408419958382375e-11,3.872645322028448e-10,1.9679037888139877e-05,0.894258681863161,0.29000609531645993,0.29000609531645993,6.785732509058389e-05,2.3991274943456228e-05,0.8443031343411256,2.3880411690088805
38,5,2.8939766592347183,1.0,0.1,0.02318305673233037,0.01761803540368909,0.00031039517148564213,0.0024730921040129767,0.04973019308240193,1.6596623362473144,11.979406901180361,11.979406901180361,0.004151306779428445,0.0014706934616231409,0.7599530815588923,2.1451094071235977
38,5,2.8939766592347183,0.3,0.03,0.00695491701969911,0.005277341597199782,2.7850334333535154e-05,0.00022257828936116786,0.014919057924720577,1.3723590542201627,6.359780514673965,6.359780514673965,0.002345844780381608,0.0008297993279836207,0.7587928917415172,2.1451094071235977
38,5,2.8939766592347183,0.1,0.010000000000000002,0.0023183056732330367,0.0017585055393658003,3.092341731980204e-06,2.473092104012977e-05,0.004973019308240193,1.220289524880241,3.80561889830917,3.80561889830917,0.0013067570456016227,0.00046208135558373995,0.7585304904652386,2.145109407123598
38,5,2.8939766592347183,0.03,0.003,0.0006954917019699107,0.0005274927898857839,2.7824864338148775e-07,2.225782893611676e-06,0.001491905792472057,1.1089386508983294,2.2079867078666795,2.2079867078666795,0.0006756860388500761,0.0002389021582450733,0.7584458425481042,2.1451094071235977
38,5,2.8939766592347183,0.01,0.001,0.00023183056732330244,0.00017582548158531436,3.0914599974707716e-08,2.47309210401295e-07,0.0004973019308240166,1.035491667250588,1.3458794192884098,1.3458794192884098,0.0003694996176455012,0.000130639847125589,0.7584223410026624,2.1451094071235977
38,5,2.8939766592347183,0.003,0.00030000000000000003,6.954917019699076e-05,5.274707738469057e-05,2.7822541726265356e-09,2.2257828936116505e-08,0.00014919057924720483,0.9738837932356623,0.7787829537422982,0.7787829537422982,0.0001915688813298968,6.773013858511436e-05,0.7584141871900122,2.145109407123595
38,5,2.8939766592347183,0.001,0.0001,2.3183056732329915e-05,1.758230527791277e-05,3.0913745888571925e-10,2.473092104012846e-09,4.973019308240061e-05,0.9291985289096393,0.4697288851362735,0.4697288851362735,0.00010586999151217481,3.743075172567246e-05,0.7584118643592577,2.145109407123583
39,5,1.907388305956475,1.0,0.1,0.02873888519186579,0.02230694874530505,0.0004975999623256666,0.003992743780211234,0.06318816170938378,1.736648429854408,13.663618099021338,13.663618099021338,0.004624555608291603,0.0016325799348053203,0.7761939475515486,2.1986991244625056
39,5,1.907388305956475,0.3,0.03,0.008621665557559735,0.00669782389442417,4.4860844920719355e-05,0.000359346940219011,0.01895644851281513,1.4112729349909405,7.063752559154021,7.063752559154021,0.0026836229545228324,0.0009481962792912899,0.7768596276100407,2.1986991244625056
39,5,1.907388305956475,0.1,0.010000000000000002,0.002873888519186578,0.0022335207094274956,4.988614759441504e-06,3.9927437802112325e-05,0.006318816170938376,1.2451899306151961,4.199113219936065,4.199113219936065,0.001504797760855466,0.0005319029500856142,0.7771772267838937,2.1986991244625056
39,5,1.907388305956475,0.03,0.003,0.0008621665557559742,0.0006701637257910911,4.491194193661967e-07,3.593469402190114e-06,0.0018956448512815142,1.125960645369531,2.4321755237610194,2.4321755237610194,0.0007794029800736439,0.00027554085601304653,0.7773019277040628,2.198699124462505
39,5,1.907388305956475,0.01,0.001,0.0002873888519186573,0.00022339852021723854,4.9906898835251935e-08,3.992743780211226e-07,0.0006318816170938371,1.0483222693243057,1.4829782122514206,1.4829782122514206,0.00042608961606693476,0.00015064180874112807,0.7773388519623907,2.198699124462508
39,5,1.907388305956475,0.003,0.00030000000000000003,8.621665557559845e-05,6.702068203100946e-05,4.491771819901674e-09,3.593469402190217e-08,0.00018956448512815415,0.9837675017988997,0.8590619649138184,0.8590619649138184,0.00022066450718391585,7.80161208018714e-05,0.7773519116876769,2.1986991244625105
39,5,1.907388305956475,0.001,0.0001,2.8738885191865915e-05,2.2340334951571802e-05,4.990905657484207e-10,3.9927437802114384e-09,6.318816170938539e-05,0.9372484780096839,0.5188144638823478,0.5188144638823478,0.00012179336951506937,4.306035491839709e-05,0.7773556560187964,2.1986991244625522
40,5,1.244887352459819,1.0,0.1,0.01868615966780693,0.0169056662436056,0.0002858015511401859,0.0022425190742106655,0.047355243365552094,1.5927315576570336,10.58094872745705,10.58094872745705,0.004475519595201092,0.001597745786229567,0.9047159258052999,2.5342416102296887
40,5,1.244887352459819,0.3,0.03,0.005605847900342079,0.005036180838929444,2.536311744240007e-05,0.00020182671667895994,0.01420657300966563,1.3369257408247568,5.735096032530342,5.735096032530342,0.0024771290540008,0.0008781336546700273,0.8983798576879203,2.5342416102296887
40,5,1.244887352459819,0.1,0.010000000000000002,0.001868615966780693,0.0016757108819297276,2.8080069598177057e-06,2.2425190742106666e-05,0.00473552433655521,1.1970983842365657,3.4496814113040846,3.4496814113040846,0.0013727425150153324,0.00048575815622818857,0.8967657944273547,2.534241610229689
40,5,1.244887352459819,0.03,0.003,0.0005605847900342071,0.0005024075253253858,2.524133215035782e-07,2.0182671667896006e-06,0.0014206573009665634,1.0928389473244489,2.003792367984918,2.003792367984918,0.0007089842858295867,0.0002507283356062604,0.8962204010114664,2.5342416102296927
40,5,1.244887352459819,0.01,0.001,0.0001868615966780688,0.00016744039953587935,2.8036287396734906e-08,2.24251907421067e-07,0.0004735524336555214,1.023240073058114,1.2208158139115621,1.2208158139115621,0.0003878983449094036,0.00013715451391425784,0.8960664069693843,2.5342416102296976
